sample,label,mode,post_max_sweeps,noise_factor,noise_scale,draw,seconds,checks,sweeps,equilibrated,mean_abs_delta,threshold,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
1,0,base,50.0,4.0,0.12649111,8,0.001217,31,31.0,true,0.008888006,0.009224224,-6.5942473,-0.60210466,3,false,-2.8814685,0.025,0.025,9947ec300da52f4a
1,0,base,50.0,4.0,0.12649111,9,0.001943,50,50.0,false,0.023755014,0.011399591,-6.785716,-0.7935734,3,false,-2.8622143,0.04375,0.04375,5ea953ea0933825d
1,0,base,50.0,4.0,0.12649111,10,0.002126,49,49.0,true,0.009015739,0.0094885705,-6.7749662,-0.78282356,3,false,-2.7768018,0.05,0.05,c468115eb103c7b2
1,0,base,50.0,4.0,0.12649111,11,0.001699,44,44.0,true,0.011909664,0.012308896,-6.747816,-0.7556734,3,false,-2.8093934,0.05625,0.05625,04b242d9b1a9e247
1,0,base,50.0,4.0,0.12649111,12,0.002037,50,50.0,false,0.019937515,0.009407711,-6.7638755,-0.7717328,3,false,-2.8538127,0.05625,0.05625,d54895ed4e843579
1,0,base,50.0,4.0,0.12649111,13,0.00193,50,50.0,false,0.0136169195,0.012737239,-6.79421,-0.8020673,3,false,-2.8186998,0.0625,0.0625,6ba628e7063c2694
1,0,base,50.0,4.0,0.12649111,14,0.001991,50,50.0,false,0.02369368,0.012631214,-6.7503767,-0.758234,3,false,-2.8989234,0.075,0.075,d87ffbe1e46b0b00
1,0,base,50.0,4.0,0.12649111,15,0.001241,32,32.0,true,0.008923352,0.009619272,-6.6762686,-0.6841259,3,false,-2.7609262,0.0625,0.0625,6f4bb8011874d0ea
1,0,base,50.0,4.0,0.12649111,16,0.001248,26,26.0,true,0.009560168,0.010284901,-6.5734043,-0.58126163,3,false,-2.781131,0.0375,0.0375,ad5f0b688c2a0d52
1,0,base,50.0,4.0,0.12649111,17,0.001933,50,50.0,false,0.015432656,0.011823642,-6.7661204,-0.77397776,3,false,-2.7406764,0.05,0.05,3f5c0e405abed7a8
1,0,base,50.0,4.0,0.12649111,18,0.001982,50,50.0,false,0.029489458,0.009498286,-6.756896,-0.76475334,3,false,-2.8614645,0.05625,0.05625,fed2cef44999d445
1,0,base,50.0,4.0,0.12649111,19,0.001958,50,50.0,false,0.016175091,0.009326339,-6.7821546,-0.7900119,3,false,-2.8689208,0.05625,0.05625,a6ecaa55e0a6e51f
1,0,base,50.0,4.0,0.12649111,20,0.001967,50,50.0,false,0.014448345,0.011252403,-6.712434,-0.72029114,3,false,-2.7707725,0.075,0.075,c15224cacd962b48
1,0,base,100.0,0.5,0.01581139,1,0.004268,100,100.0,false,0.018511176,0.007585764,-6.9465876,-0.9544449,3,false,-2.9127216,0.0625,0.0625,bbceb39f46ba8236
1,0,base,100.0,0.5,0.01581139,2,0.003914,100,100.0,false,0.030089676,0.006745243,-6.9498596,-0.95771694,3,false,-2.8454788,0.05,0.05,aa60090bbb014e24
1,0,base,100.0,0.5,0.01581139,3,0.00394,100,100.0,false,0.019051552,0.0074193478,-6.9559655,-0.96382284,3,false,-2.7563832,0.09375,0.09375,0dd1426ec572ac25
1,0,base,100.0,0.5,0.01581139,4,0.00389,100,100.0,false,0.016643524,0.007005036,-6.9524083,-0.96026564,3,false,-2.8483994,0.0625,0.0625,296b36f3b03ae5e8
1,0,base,100.0,0.5,0.01581139,5,0.003953,100,100.0,false,0.021586955,0.0066609504,-6.952888,-0.96074533,3,false,-2.8133452,0.0625,0.0625,bcc7b7bc4c4ec9c4
1,0,base,100.0,0.5,0.01581139,6,0.003964,100,100.0,false,0.028343499,0.0068856715,-6.9917006,-0.999558,3,false,-2.899737,0.075,0.075,15d5a68d6b4ae178
1,0,base,100.0,0.5,0.01581139,7,0.003894,100,100.0,false,0.017944694,0.007141316,-6.9675694,-0.9754267,3,false,-2.9250636,0.05625,0.05625,ed6b8d81a224f989
1,0,base,100.0,0.5,0.01581139,8,0.004026,100,100.0,false,0.013552725,0.0062197926,-6.9454455,-0.95330286,3,false,-2.8487892,0.075,0.075,01ee84acc403cd48
1,0,base,100.0,0.5,0.01581139,9,0.0039,100,100.0,false,0.018708408,0.007315719,-6.9397874,-0.9476447,3,false,-2.8724139,0.0625,0.0625,a652e66cbea7cd8c
1,0,base,100.0,0.5,0.01581139,10,0.003897,100,100.0,false,0.011759102,0.0057392837,-6.99901,-1.0068674,3,false,-2.951179,0.05625,0.05625,7a1191e292a965f3
1,0,base,100.0,0.5,0.01581139,11,0.003886,100,100.0,false,0.023838878,0.0076594474,-6.948064,-0.9559212,3,false,-2.7540436,0.06875,0.06875,16a3a85e2d3d1501
1,0,base,100.0,0.5,0.01581139,12,0.004158,100,100.0,false,0.02384764,0.00710299,-7.055935,-1.0637922,3,false,-2.7429287,0.08125,0.08125,603306f1051a23fb
1,0,base,100.0,0.5,0.01581139,13,0.005096,100,100.0,false,0.029330552,0.004709709,-6.9444375,-0.9522948,3,false,-2.9567354,0.075,0.075,17fbef573fea7bc4
1,0,base,100.0,0.5,0.01581139,14,0.004687,100,100.0,false,0.019384027,0.006223214,-7.013225,-1.0210824,3,false,-2.624651,0.08125,0.08125,6e19e69b9e670ccb
1,0,base,100.0,0.5,0.01581139,15,0.004278,100,100.0,false,0.03122592,0.007234478,-6.942069,-0.9499264,3,false,-2.866792,0.075,0.075,6f7f3648c0eb172c
1,0,base,100.0,0.5,0.01581139,16,0.004092,100,100.0,false,0.018877804,0.0063435435,-6.983593,-0.9914503,3,false,-2.7992735,0.08125,0.08125,22977f2e0391e2e5
1,0,base,100.0,0.5,0.01581139,17,0.004464,100,100.0,false,0.010969043,0.0046587824,-7.0086117,-1.016469,3,false,-2.7516894,0.06875,0.06875,3248e0b693896b31
1,0,base,100.0,0.5,0.01581139,18,0.003185,60,60.0,true,0.0077661276,0.008152115,-6.81019,-0.8180475,3,false,-2.8440976,0.04375,0.04375,c9a358c566c67969
1,0,base,100.0,0.5,0.01581139,19,0.005125,100,100.0,false,0.024363935,0.0043486953,-6.9171104,-0.92496777,3,false,-2.9089572,0.09375,0.09375,df36c04eeeab4d91
1,0,base,100.0,0.5,0.01581139,20,0.004178,81,81.0,true,0.006968558,0.007239628,-6.8633256,-0.8711829,3,false,-2.9041846,0.0625,0.0625,34feba11ea605662
1,0,base,100.0,1.0,0.03162278,1,0.005161,100,100.0,false,0.01949197,0.0064504268,-6.961071,-0.96892834,3,false,-2.8746064,0.075,0.075,1dc8a0ff5498cfae
1,0,base,100.0,1.0,0.03162278,2,0.003321,66,66.0,true,0.006894648,0.0075123073,-6.800459,-0.80831623,3,false,-2.851124,0.05,0.05,7d656fc9179219c2
1,0,base,100.0,1.0,0.03162278,3,0.004862,100,100.0,false,0.013210356,0.005987418,-6.985701,-0.9935584,3,false,-2.8477569,0.075,0.075,2fd87562180fdcae
1,0,base,100.0,1.0,0.03162278,4,0.004882,100,100.0,false,0.014763832,0.005962861,-6.9739013,-0.9817586,3,false,-2.8348002,0.075,0.075,75c8a772c5f6287a
1,0,base,100.0,1.0,0.03162278,5,0.005136,100,100.0,false,0.0071074367,0.005709386,-6.9605412,-0.9683986,3,false,-2.8298945,0.075,0.075,126bfec0a786208e
1,0,base,100.0,1.0,0.03162278,6,0.005276,100,100.0,false,0.016669631,0.0063449144,-6.986926,-0.9947834,3,false,-2.7775707,0.06875,0.06875,dd9dd2ba5d67b75f
1,0,base,100.0,1.0,0.03162278,7,0.004105,100,100.0,false,0.015281677,0.005736542,-6.99286,-1.0007172,3,false,-2.6409056,0.0875,0.0875,00daea376acc1a74
1,0,base,100.0,1.0,0.03162278,8,0.004141,100,100.0,false,0.0177235,0.0067207697,-6.928377,-0.9362345,3,false,-2.8884957,0.08125,0.08125,f6faa8e1837f227f
1,0,base,100.0,1.0,0.03162278,9,0.003878,100,100.0,false,0.024156332,0.007395041,-6.9382277,-0.946085,3,false,-2.8557794,0.075,0.075,6c83bf9e5c782c06
1,0,base,100.0,1.0,0.03162278,10,0.002946,68,68.0,true,0.0060710907,0.006163037,-6.880101,-0.8879585,3,false,-2.8665006,0.0625,0.0625,185806d8d65d7972
1,0,base,100.0,1.0,0.03162278,11,0.004222,100,100.0,false,0.013886511,0.007982731,-6.966727,-0.9745841,3,false,-2.7272015,0.08125,0.08125,8f1bfbc8dcfebc39
1,0,base,100.0,1.0,0.03162278,12,0.004585,100,100.0,false,0.018796623,0.007270265,-6.9258456,-0.93370295,3,false,-2.7827945,0.0875,0.0875,0d1013f036515032
1,0,base,100.0,1.0,0.03162278,13,0.005346,100,100.0,false,0.027908325,0.008050049,-6.883396,-0.8912535,3,false,-2.8319337,0.0625,0.0625,7a6c62ea63b8612e
1,0,base,100.0,1.0,0.03162278,14,0.003968,100,100.0,false,0.019705594,0.007684064,-6.995801,-1.0036583,3,false,-2.7774177,0.08125,0.08125,b128a0388d97329b
1,0,base,100.0,1.0,0.03162278,15,0.004005,100,100.0,false,0.013504744,0.008332968,-7.0179143,-1.0257716,3,false,-2.6413286,0.0875,0.0875,81593e79fb582f1a
1,0,base,100.0,1.0,0.03162278,16,0.003918,100,100.0,false,0.012232363,0.0056230784,-6.8588715,-0.8667288,3,false,-2.7676985,0.075,0.075,abda578432273856
1,0,base,100.0,1.0,0.03162278,17,0.003913,100,100.0,false,0.02285868,0.006739569,-6.926645,-0.9345021,3,false,-2.9330654,0.075,0.075,abe2b69e8af3eef2
1,0,base,100.0,1.0,0.03162278,18,0.003914,100,100.0,false,0.015036523,0.007465267,-6.8738103,-0.8816676,3,false,-2.9183457,0.075,0.075,7b2b7ed1192a68a2
1,0,base,100.0,1.0,0.03162278,19,0.004025,100,100.0,false,0.018925488,0.006906092,-6.958404,-0.9662614,3,false,-2.8770418,0.0625,0.0625,a413a111506a5b70
1,0,base,100.0,1.0,0.03162278,20,0.003864,100,100.0,false,0.023930192,0.005664849,-7.027813,-1.0356703,3,false,-2.7585697,0.08125,0.08125,665c3a98dc106a09
1,0,base,100.0,2.0,0.06324556,1,0.004107,100,100.0,false,0.021145403,0.008439863,-7.030441,-1.0382981,3,false,-2.8686414,0.075,0.075,0330705cd1bb5938
1,0,base,100.0,2.0,0.06324556,2,0.00388,100,100.0,false,0.03053075,0.008684111,-6.9684873,-0.9763446,3,false,-2.75179,0.09375,0.09375,25dcef179f5119c1
1,0,base,100.0,2.0,0.06324556,3,0.003878,100,100.0,false,0.011447191,0.00909512,-6.9845448,-0.9924021,3,false,-2.8938394,0.075,0.075,f9f00f9b763e698e
1,0,base,100.0,2.0,0.06324556,4,0.003919,100,100.0,false,0.012345433,0.00799371,-6.9179635,-0.9258208,3,false,-2.8928804,0.075,0.075,39fed5249f7bb6f0
1,0,base,100.0,2.0,0.06324556,5,0.003923,100,100.0,false,0.014536679,0.0072410465,-6.9764376,-0.9842949,3,false,-2.8680012,0.08125,0.08125,ac626a8e7a467b5d
1,0,base,100.0,2.0,0.06324556,6,0.002888,74,74.0,true,0.006824136,0.0076606157,-6.85622,-0.8640771,3,false,-2.8481803,0.06875,0.06875,a740a63ee15765dd
1,0,base,100.0,2.0,0.06324556,7,0.00386,100,100.0,false,0.014962494,0.0073663234,-7.0387897,-1.0466471,3,false,-2.8656745,0.08125,0.08125,3758c304e75a45cf
1,0,base,100.0,2.0,0.06324556,8,0.003921,100,100.0,false,0.022292376,0.007132006,-6.9832416,-0.9910989,3,false,-2.804102,0.05625,0.05625,03b996b4b168013f
1,0,base,100.0,2.0,0.06324556,9,0.003859,100,100.0,false,0.032877147,0.008854258,-6.995369,-1.0032263,3,false,-2.7555704,0.06875,0.06875,2174087a6613ad31
1,0,base,100.0,2.0,0.06324556,10,0.003358,84,84.0,true,0.008410037,0.008765495,-6.964007,-0.9718642,3,false,-2.9287436,0.075,0.075,eea92b4a5313868e
1,0,base,100.0,2.0,0.06324556,11,0.003866,100,100.0,false,0.01405561,0.009016871,-6.997772,-1.0056295,3,false,-2.8055553,0.075,0.075,821bb515aa08b254
1,0,base,100.0,2.0,0.06324556,12,0.002242,57,57.0,true,0.0059691668,0.0074879527,-6.800667,-0.80852413,3,false,-2.8126936,0.05,0.05,ec09d61b1f9766f8
1,0,base,100.0,2.0,0.06324556,13,0.003859,100,100.0,false,0.014832854,0.007922244,-6.955202,-0.9630594,3,false,-2.8600347,0.0625,0.0625,f8a831dfd3490c28
1,0,base,100.0,2.0,0.06324556,14,0.002398,62,62.0,true,0.0077353716,0.007751906,-6.861287,-0.86914444,3,false,-2.8551242,0.06875,0.06875,a71f883ecacb3771
1,0,base,100.0,2.0,0.06324556,15,0.003871,100,100.0,false,0.026118934,0.0077964547,-7.0082116,-1.0160689,3,false,-2.9569366,0.0625,0.0625,e8a9cc1294b80162
1,0,base,100.0,2.0,0.06324556,16,0.002343,60,60.0,true,0.007962406,0.0080866935,-6.8004594,-0.8083167,3,false,-2.7488358,0.05625,0.05625,29ee38af2254d5db
1,0,base,100.0,2.0,0.06324556,17,0.003852,100,100.0,false,0.018580437,0.007458508,-6.9932795,-1.0011368,3,false,-2.9783568,0.09375,0.09375,482d9b4114d003cf
1,0,base,100.0,2.0,0.06324556,18,0.003842,100,100.0,false,0.020155132,0.0073175193,-6.984254,-0.9921112,3,false,-2.8782904,0.05625,0.05625,a8cb8d919e568ca5
1,0,base,100.0,2.0,0.06324556,19,0.003827,100,100.0,false,0.016781092,0.008480931,-7.0925207,-1.100378,3,false,-2.8347638,0.075,0.075,748cc364149c4788
1,0,base,100.0,2.0,0.06324556,20,0.003506,91,91.0,true,0.006498456,0.007871091,-6.8898973,-0.89775467,3,false,-2.8645658,0.06875,0.06875,4e4f20edb4112c5d
1,0,base,100.0,4.0,0.12649111,1,0.001366,34,34.0,true,0.011084437,0.011547804,-6.6747403,-0.68259764,3,false,-2.8468482,0.05,0.05,1c71bfbf95790182
1,0,base,100.0,4.0,0.12649111,2,0.002158,55,55.0,true,0.009209037,0.010694492,-6.7661066,-0.7739639,3,false,-2.7828321,0.03125,0.03125,d7208a57f63287c7
1,0,base,100.0,4.0,0.12649111,3,0.001548,40,40.0,true,0.008734882,0.011364293,-6.693406,-0.7012634,3,false,-2.8716385,0.05625,0.05625,76f5e629e4cbf1df
1,0,base,100.0,4.0,0.12649111,4,0.003044,79,79.0,true,0.010603726,0.010782587,-7.0519595,-1.0598168,3,false,-2.9478369,0.0875,0.0875,83200fb26d68283a
1,0,base,100.0,4.0,0.12649111,5,0.002368,61,61.0,true,0.009535253,0.011683143,-6.894443,-0.90230036,3,false,-2.7073476,0.05,0.05,63ac403c1d54ee02
1,0,base,100.0,4.0,0.12649111,6,0.002628,61,61.0,true,0.010925233,0.011459208,-6.807131,-0.81498814,3,false,-2.920763,0.05625,0.05625,6b1d39c5223b5425
1,0,base,100.0,4.0,0.12649111,7,0.001942,48,48.0,true,0.010715306,0.01171751,-6.8061986,-0.8140559,3,false,-2.8553607,0.0625,0.0625,5d83e6ec51303b16
1,0,base,100.0,4.0,0.12649111,8,0.003866,100,100.0,false,0.025756776,0.009254122,-6.949198,-0.9570551,3,false,-2.871298,0.075,0.075,0330705cd1bb5938
1,0,base,100.0,4.0,0.12649111,9,0.001697,41,41.0,true,0.012156248,0.012322676,-6.7708583,-0.7787156,3,false,-2.8114338,0.04375,0.04375,f04fd8d90e482393
1,0,base,100.0,4.0,0.12649111,10,0.001766,45,45.0,true,0.012270749,0.013123917,-6.7550364,-0.7628937,3,false,-2.7857049,0.04375,0.04375,2b1dd7ff19fe94d5
1,0,base,100.0,4.0,0.12649111,11,0.001671,42,42.0,true,0.009082019,0.010873425,-6.7204385,-0.7282958,3,false,-2.7802331,0.0375,0.0375,4e39708444610dba
1,0,base,100.0,4.0,0.12649111,12,0.00122,31,31.0,true,0.008515716,0.011297286,-6.6502833,-0.65814066,3,false,-2.796389,0.0375,0.0375,5f0000aa1539dee2
1,0,base,100.0,4.0,0.12649111,13,0.003004,78,78.0,true,0.011062145,0.011776889,-6.888571,-0.8964281,3,false,-2.9090064,0.05,0.05,bf2ceb71fd1497ca
1,0,base,100.0,4.0,0.12649111,14,0.001786,46,46.0,true,0.01270467,0.013052738,-6.732941,-0.7407985,3,false,-2.8518634,0.0625,0.0625,e99b0de4759c2704
1,0,base,100.0,4.0,0.12649111,15,0.002322,60,60.0,true,0.009886146,0.010964525,-6.8692064,-0.87706375,3,false,-2.917305,0.075,0.075,9544ce382a14b8ee
1,0,base,100.0,4.0,0.12649111,16,0.00223,57,57.0,true,0.009885073,0.0109150885,-6.777197,-0.7850542,3,false,-2.8461175,0.05,0.05,64007c70cae7741e
1,0,base,100.0,4.0,0.12649111,17,0.003876,100,100.0,true,0.009950519,0.010561145,-7.0193987,-1.027256,3,false,-2.874926,0.06875,0.06875,5a6ceb80303291a7
1,0,base,100.0,4.0,0.12649111,18,0.003941,100,100.0,false,0.029648423,0.008595682,-7.0416613,-1.0495186,3,false,-2.7426322,0.06875,0.06875,f858e9eb383b2b01
1,0,base,100.0,4.0,0.12649111,19,0.003862,100,100.0,false,0.033219516,0.010961413,-6.9541345,-0.9619918,3,false,-2.8569002,0.075,0.075,f65a612097d6f1fe
1,0,base,100.0,4.0,0.12649111,20,0.001277,33,33.0,true,0.012695551,0.013111675,-6.668422,-0.67627954,3,false,-2.784945,0.05,0.05,d03432ce1e16f622
1,0,chain,25.0,0.5,0.01581139,1,0.001164,25,25.0,false,0.015492678,0.0039007545,-6.8541965,-0.8620539,3,false,-2.8306892,0.075,0.075,13d9cba407bb9b9e
1,0,chain,25.0,0.5,0.01581139,2,0.000992,25,25.0,false,0.018253088,0.004405224,-7.000246,-1.0081034,3,false,-2.7927477,0.075,0.0125,4f7d1bc47a86b0fa
1,0,chain,25.0,0.5,0.01581139,3,0.000976,25,25.0,false,0.015728235,0.004542518,-7.070666,-1.0785232,3,false,-2.7380111,0.08125,0.00625,252fc651bc00aca1
1,0,chain,25.0,0.5,0.01581139,4,0.000985,25,25.0,false,0.017846107,0.0049618245,-7.080185,-1.0880423,3,false,-2.7052796,0.08125,0.0125,b1c1b792702e0b45
1,0,chain,25.0,0.5,0.01581139,5,0.001009,25,25.0,false,0.023028672,0.005410397,-7.115889,-1.1237464,3,false,-2.569525,0.0875,0.01875,91d6bf6501ef3826
1,0,chain,25.0,0.5,0.01581139,6,0.000974,25,25.0,false,0.020774722,0.003505385,-7.1566114,-1.1644688,3,false,-2.463197,0.08125,0.01875,d0c64e4e71211875
1,0,chain,25.0,0.5,0.01581139,7,0.000978,25,25.0,false,0.024628162,0.0035390854,-7.1950855,-1.2029428,3,false,-2.4150147,0.0875,0.00625,829fb2256667e2aa
1,0,chain,25.0,0.5,0.01581139,8,0.000984,25,25.0,false,0.027769387,0.0032351494,-7.213609,-1.2214665,3,false,-2.296055,0.09375,0.00625,3fe75d5ac76cde15
1,0,chain,25.0,0.5,0.01581139,9,0.000976,25,25.0,false,0.02713877,0.0020528436,-7.2561893,-1.2640467,3,false,-2.2995713,0.1,0.00625,52e9d33f11f555c2
1,0,chain,25.0,0.5,0.01581139,10,0.000993,25,25.0,false,0.023256958,0.0041395547,-7.2743063,-1.2821636,3,false,-2.307984,0.1,0.0,52e9d33f11f555c2
1,0,chain,25.0,0.5,0.01581139,11,0.000987,25,25.0,false,0.016913652,0.0013211251,-7.238592,-1.2464495,3,false,-2.2630317,0.1,0.0,52e9d33f11f555c2
1,0,chain,25.0,0.5,0.01581139,12,0.000972,25,25.0,false,0.024592638,0.005421281,-7.26142,-1.2692771,4,false,-2.2816272,0.10625,0.00625,21c30ed7249207d9
1,0,chain,25.0,0.5,0.01581139,13,0.001018,25,25.0,false,0.026299238,0.0024307729,-7.2688456,-1.2767029,3,false,-2.2798376,0.1125,0.00625,d603c12e21cfee76
1,0,chain,25.0,0.5,0.01581139,14,0.001178,25,25.0,false,0.019822717,0.0026883602,-7.3193464,-1.3272038,4,false,-2.273369,0.1125,0.0,d603c12e21cfee76
1,0,chain,25.0,0.5,0.01581139,15,0.00097,25,25.0,false,0.0364151,0.001571405,-7.35153,-1.3593874,3,false,-2.2741034,0.11875,0.00625,3db010b303c99107
1,0,chain,25.0,0.5,0.01581139,16,0.000975,25,25.0,false,0.021708667,0.0049512507,-7.324831,-1.3326883,4,false,-2.260134,0.1125,0.00625,d603c12e21cfee76
1,0,chain,25.0,0.5,0.01581139,17,0.000974,25,25.0,false,0.018959582,0.0013393521,-7.3392363,-1.3470936,3,false,-2.2870307,0.125,0.0125,f5e6d84f6213c3e6
1,0,chain,25.0,0.5,0.01581139,18,0.000968,25,25.0,false,0.021164894,0.0065846443,-7.303318,-1.3111753,3,false,-2.2646542,0.125,0.0,f5e6d84f6213c3e6
1,0,chain,25.0,0.5,0.01581139,19,0.001004,25,25.0,false,0.033480525,0.0060299397,-7.2834573,-1.2913146,3,false,-2.2910414,0.13125,0.01875,815f29937854393f
1,0,chain,25.0,0.5,0.01581139,20,0.000974,25,25.0,false,0.014811039,0.005389047,-7.300417,-1.3082743,4,false,-2.2801948,0.13125,0.0,815f29937854393f
1,0,chain,25.0,1.0,0.03162278,1,0.001225,25,25.0,false,0.015466809,0.004705501,-7.2892942,-1.2971516,3,false,-2.2650778,0.13125,0.13125,81549dd5279d251d
1,0,chain,25.0,1.0,0.03162278,2,0.001,25,25.0,false,0.023459971,0.006716657,-7.3182917,-1.326149,4,false,-2.2732618,0.125,0.00625,19a84e5045a3828c
1,0,chain,25.0,1.0,0.03162278,3,0.000974,25,25.0,false,0.028094351,0.0035515786,-7.347716,-1.3555732,3,false,-2.2946892,0.125,0.0,19a84e5045a3828c
1,0,chain,25.0,1.0,0.03162278,4,0.000978,25,25.0,false,0.014135778,0.0046606064,-7.3225813,-1.3304386,3,false,-2.2714994,0.13125,0.00625,81549dd5279d251d
1,0,chain,25.0,1.0,0.03162278,5,0.000967,25,25.0,false,0.015336573,0.003930402,-7.2991996,-1.3070569,3,false,-2.2833765,0.13125,0.0125,19e40ef3cf82be3f
1,0,chain,25.0,1.0,0.03162278,6,0.00097,25,25.0,false,0.013890088,0.003937948,-7.2870493,-1.2949066,3,false,-2.2734263,0.13125,0.0,19e40ef3cf82be3f
1,0,chain,25.0,1.0,0.03162278,7,0.000976,25,25.0,false,0.02600354,0.0034697296,-7.344991,-1.3528485,4,false,-2.253286,0.13125,0.0,19e40ef3cf82be3f
1,0,chain,25.0,1.0,0.03162278,8,0.000977,25,25.0,false,0.013602018,0.003818047,-7.313677,-1.3215342,3,false,-2.2721014,0.13125,0.0,19e40ef3cf82be3f
1,0,chain,25.0,1.0,0.03162278,9,0.000976,25,25.0,false,0.019324362,0.0022226095,-7.327122,-1.3349795,3,false,-2.2746735,0.13125,0.0,19e40ef3cf82be3f
1,0,chain,25.0,1.0,0.03162278,10,0.000992,25,25.0,false,0.02089876,0.0024113178,-7.2866,-1.2944574,4,false,-2.2931275,0.13125,0.0,19e40ef3cf82be3f
1,0,chain,25.0,1.0,0.03162278,11,0.000986,25,25.0,false,0.020093024,0.0046004415,-7.2950525,-1.3029099,3,false,-2.296384,0.1375,0.00625,b237bf6eed891bae
1,0,chain,25.0,1.0,0.03162278,12,0.000968,25,25.0,false,0.024179101,0.0047136666,-7.290353,-1.2982101,3,false,-2.296709,0.1375,0.0,b237bf6eed891bae
1,0,chain,25.0,1.0,0.03162278,13,0.000975,25,25.0,false,0.021638453,0.003406179,-7.33482,-1.3426771,4,false,-2.2615023,0.1375,0.0,b237bf6eed891bae
1,0,chain,25.0,1.0,0.03162278,14,0.000981,25,25.0,false,0.012355089,0.0028620244,-7.3068876,-1.314745,3,false,-2.2878537,0.1375,0.0125,6c9209a1fd73d8d0
1,0,chain,25.0,1.0,0.03162278,15,0.00098,25,25.0,false,0.032778144,0.0043343427,-7.3211174,-1.3289747,3,false,-2.2578034,0.1375,0.0,6c9209a1fd73d8d0
1,0,chain,25.0,1.0,0.03162278,16,0.000969,25,25.0,false,0.01635909,0.0064443233,-7.324757,-1.3326144,4,false,-2.276836,0.14375,0.00625,d43e5926df6d7b61
1,0,chain,25.0,1.0,0.03162278,17,0.000974,25,25.0,false,0.0201177,0.0030018687,-7.320578,-1.3284354,3,false,-2.2895525,0.14375,0.0,d43e5926df6d7b61
1,0,chain,25.0,1.0,0.03162278,18,0.000968,25,25.0,false,0.028952241,0.0039126994,-7.2581816,-1.2660389,4,false,-2.274393,0.14375,0.0,d43e5926df6d7b61
1,0,chain,25.0,1.0,0.03162278,19,0.000996,25,25.0,false,0.016304374,0.0039880634,-7.281952,-1.2898092,3,false,-2.2762973,0.1375,0.00625,5f4e041d35b8c56a
1,0,chain,25.0,1.0,0.03162278,20,0.001147,25,25.0,false,0.021305561,0.0042542103,-7.3377767,-1.345634,3,false,-2.2794604,0.14375,0.00625,d43e5926df6d7b61
1,0,chain,25.0,2.0,0.06324556,1,0.001179,25,25.0,false,0.018966079,0.004742825,-7.2705083,-1.2783656,3,false,-2.290494,0.14375,0.14375,d43e5926df6d7b61
1,0,chain,25.0,2.0,0.06324556,2,0.000972,25,25.0,false,0.0198524,0.0032461167,-7.3150616,-1.3229189,4,false,-2.286719,0.1375,0.00625,5f4e041d35b8c56a
1,0,chain,25.0,2.0,0.06324556,3,0.000983,25,25.0,false,0.01995939,0.004509747,-7.3074107,-1.315268,3,false,-2.313114,0.15,0.0125,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,4,0.000993,25,25.0,false,0.01519376,0.003998041,-7.367568,-1.3754253,3,false,-2.3016236,0.15,0.0,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,5,0.000973,25,25.0,false,0.025016665,0.0040010572,-7.337247,-1.3451042,4,false,-2.317647,0.15,0.0,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,6,0.000978,25,25.0,false,0.013654649,0.0046062353,-7.303655,-1.3115125,4,false,-2.3088577,0.15,0.0,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,7,0.000975,25,25.0,false,0.013748586,0.003498137,-7.3059983,-1.3138556,3,false,-2.299192,0.15,0.0,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,8,0.000981,25,25.0,false,0.010365069,0.0039297226,-7.321318,-1.3291755,3,false,-2.3136392,0.15625,0.00625,5da2326ba5d3db2b
1,0,chain,25.0,2.0,0.06324556,9,0.000971,25,25.0,false,0.017587245,0.0058018565,-7.3275824,-1.3354397,4,false,-2.300452,0.15,0.00625,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,10,0.000974,25,25.0,false,0.02700752,0.0061572315,-7.3411055,-1.3489628,4,false,-2.301681,0.15,0.0,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,11,0.000981,25,25.0,false,0.023687124,0.005216682,-7.3361835,-1.3440409,3,false,-2.3268669,0.15625,0.00625,5da2326ba5d3db2b
1,0,chain,25.0,2.0,0.06324556,12,0.000983,25,25.0,false,0.015745223,0.004571867,-7.341796,-1.3496532,4,false,-2.3107073,0.15625,0.0,5da2326ba5d3db2b
1,0,chain,25.0,2.0,0.06324556,13,0.000978,25,25.0,false,0.021187186,0.0078068734,-7.32704,-1.3348975,4,false,-2.3380332,0.15,0.00625,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,14,0.000976,25,25.0,false,0.0301615,0.0025942088,-7.3365307,-1.344388,4,false,-2.3146665,0.15,0.0,d43e5826df6d79ae
1,0,chain,25.0,2.0,0.06324556,15,0.000968,25,25.0,false,0.019499183,0.0063987374,-7.350183,-1.3580403,3,false,-2.3152242,0.15625,0.00625,b0c3af4ead37a457
1,0,chain,25.0,2.0,0.06324556,16,0.00102,25,25.0,false,0.012149036,0.0029389025,-7.328286,-1.3361435,3,false,-2.324847,0.15625,0.0,b0c3af4ead37a457
