column,graph_kind,mean_abs_response,mean_response,nn,repeat,source_case,sweep,target_case
4,learned,0.2430827349525489,0.032562773430801155,1,1,4,7,1
5,learned,0.2604223653749036,0.11024998696472016,1,1,4,7,1
6,learned,0.10681521067217657,-0.006657831182713722,1,1,4,7,1
7,learned,0.30510079418480796,0.09861175255788956,1,1,4,7,1
8,learned,0.14620192015676925,0.03256217593947691,1,1,4,7,1
1,learned,0.4095934417802082,0.2787721830195555,1,1,4,8,1
2,learned,0.208031443798129,0.0397300042576621,1,1,4,8,1
3,learned,0.26316779351692005,-0.10869361018681738,1,1,4,8,1
4,learned,0.19583749673576906,0.0090808370863453,1,1,4,8,1
5,learned,0.24363782514121282,0.05236532531578739,1,1,4,8,1
6,learned,0.13154343435291638,-0.0056017896140713765,1,1,4,8,1
7,learned,0.3459761745586024,0.14786452662430266,1,1,4,8,1
8,learned,0.12244472699151515,0.02518481190121561,1,1,4,8,1
1,learned,0.41976496739389146,0.28326752191440463,1,1,4,9,1
2,learned,0.18777857248297752,0.028823104034506046,1,1,4,9,1
3,learned,0.25695136532551427,-0.16469363231264378,1,1,4,9,1
4,learned,0.19793009390838787,0.028529273699493023,1,1,4,9,1
5,learned,0.23815683798656978,0.1456555568331877,1,1,4,9,1
6,learned,0.1171295777184064,-0.06490858792021834,1,1,4,9,1
7,learned,0.3481775287157258,0.17449284834351309,1,1,4,9,1
8,learned,0.123809837555918,-0.007175883182461554,1,1,4,9,1
1,learned,0.45829492509260206,0.3377019908361619,1,1,4,10,1
2,learned,0.22194602580168937,0.014090305621979833,1,1,4,10,1
3,learned,0.2841868868814061,-0.17541705192133544,1,1,4,10,1
4,learned,0.1900856195514608,0.06440944168181256,1,1,4,10,1
5,learned,0.23227230345275648,0.14282398131788873,1,1,4,10,1
6,learned,0.10374165645853342,-0.010484066479124837,1,1,4,10,1
7,learned,0.34792278230042983,0.22821304822830407,1,1,4,10,1
8,learned,0.12727856423280193,-0.027742639281209167,1,1,4,10,1
1,learned,0.4977306238949218,0.3657172933614839,1,1,4,11,1
2,learned,0.22259294600655444,-0.029513350046561623,1,1,4,11,1
3,learned,0.30784246631811985,-0.12658753988961016,1,1,4,11,1
4,learned,0.25140653857469525,0.11396505328888093,1,1,4,11,1
5,learned,0.2579367004665293,0.17670912551836607,1,1,4,11,1
6,learned,0.156435326902836,-0.02451081971845187,1,1,4,11,1
7,learned,0.40013190999513704,0.2616176718720127,1,1,4,11,1
8,learned,0.11226527268980845,0.005931314954719873,1,1,4,11,1
1,learned,0.553829828310929,0.42494395974568133,1,1,4,12,1
2,learned,0.22094659814088424,-0.017084635751046892,1,1,4,12,1
3,learned,0.2971852639091836,-0.19176283873577488,1,1,4,12,1
4,learned,0.25337102965069425,0.13407731559506592,1,1,4,12,1
5,learned,0.2993734677571229,0.201452274640966,1,1,4,12,1
6,learned,0.19317250278109782,-0.02107271664530601,1,1,4,12,1
7,learned,0.4585787878076981,0.3245581470341366,1,1,4,12,1
8,learned,0.0944968230439215,0.005304340017502171,1,1,4,12,1
1,learned,0.5842152941280732,0.45470843711097947,1,1,4,13,1
2,learned,0.2337535302930482,-0.038676494154412676,1,1,4,13,1
3,learned,0.26893212042739983,-0.17674130895922513,1,1,4,13,1
4,learned,0.2872545031596129,0.18957828614209665,1,1,4,13,1
5,learned,0.3595872850051278,0.20058603090642743,1,1,4,13,1
6,learned,0.20907430920756315,0.014714880100245055,1,1,4,13,1
7,learned,0.5259521543615326,0.35023712939437524,1,1,4,13,1
8,learned,0.1163514369128317,0.019628271876118313,1,1,4,13,1
1,learned,0.616058131158001,0.48086031221117403,1,1,4,14,1
2,learned,0.2683258782800483,-0.04544515118388645,1,1,4,14,1
3,learned,0.2545717981906193,-0.15071634655146815,1,1,4,14,1
4,learned,0.33352760583060176,0.16988494723240444,1,1,4,14,1
5,learned,0.40863870935003777,0.2579673054213353,1,1,4,14,1
6,learned,0.20177198376555994,0.04838804903469549,1,1,4,14,1
7,learned,0.5238979455326576,0.34014244616503964,1,1,4,14,1
8,learned,0.11957067189891363,0.08797178692365679,1,1,4,14,1
1,learned,0.6592278675164469,0.5521209924229965,1,1,4,15,1
2,learned,0.2598412130471362,0.005173544173411482,1,1,4,15,1
3,learned,0.21000511976572314,-0.13520266308673828,1,1,4,15,1
4,learned,0.3445167138236541,0.18677238662425555,1,1,4,15,1
5,learned,0.4563082693026872,0.24775274120885163,1,1,4,15,1
6,learned,0.21837414519825873,0.02181916601580866,1,1,4,15,1
7,learned,0.5722436649609095,0.3598336360155685,1,1,4,15,1
8,learned,0.16307351371990747,0.0759520204628591,1,1,4,15,1
1,learned,0.6766017215257468,0.5718866206226285,1,1,4,16,1
2,learned,0.1999474170224979,0.011580686823613157,1,1,4,16,1
3,learned,0.26230464956366156,-0.11043368960863087,1,1,4,16,1
4,learned,0.3865155214346501,0.20954746609357486,1,1,4,16,1
5,learned,0.43450161314751434,0.2051625146911962,1,1,4,16,1
6,learned,0.2131845126761256,0.09157728262655068,1,1,4,16,1
7,learned,0.5290907114525134,0.3259388237059425,1,1,4,16,1
8,learned,0.19556809958992089,0.03124396531877388,1,1,4,16,1
1,learned,0.726016588229388,0.6341094744767857,1,1,4,17,1
2,learned,0.25768338021437237,0.002836593291916975,1,1,4,17,1
3,learned,0.23315447850265306,-0.06762203977960893,1,1,4,17,1
4,learned,0.41698130139005385,0.2107172214524552,1,1,4,17,1
5,learned,0.5169034429286509,0.25055030345860896,1,1,4,17,1
6,learned,0.19487073059770038,0.04607927814841539,1,1,4,17,1
7,learned,0.5681014167484055,0.355719332396116,1,1,4,17,1
8,learned,0.1958631616776137,0.04167738327030039,1,1,4,17,1
1,learned,0.790851497869191,0.7169698810861824,1,1,4,18,1
2,learned,0.26807323957337403,0.027831620066338117,1,1,4,18,1
3,learned,0.2908734027196729,-0.1434065394450471,1,1,4,18,1
4,learned,0.42860602241328916,0.22422688600044452,1,1,4,18,1
5,learned,0.585974309569819,0.30841444287288766,1,1,4,18,1
6,learned,0.21974739664795032,0.074785581693673,1,1,4,18,1
7,learned,0.5191464029736813,0.3192767578302963,1,1,4,18,1
8,learned,0.22039883230100688,0.07065556990696868,1,1,4,18,1
1,learned,0.8760181346563544,0.808445215020657,1,1,4,19,1
2,learned,0.2726168857852805,-0.013341714730732923,1,1,4,19,1
3,learned,0.2530574807887777,-0.139653567282642,1,1,4,19,1
4,learned,0.3895214815512758,0.2299503159329971,1,1,4,19,1
5,learned,0.588964086567583,0.34885539389255216,1,1,4,19,1
6,learned,0.2078933773138042,0.04342095831187601,1,1,4,19,1
7,learned,0.5730401716140261,0.40337156372288996,1,1,4,19,1
8,learned,0.18800249574554656,0.10792517058666624,1,1,4,19,1
1,learned,0.8692246078756392,0.8194014865042476,1,1,4,20,1
2,learned,0.3368157866043603,-0.020157989955441116,1,1,4,20,1
3,learned,0.32737175000809565,-0.18286768720305796,1,1,4,20,1
4,learned,0.3937093011035596,0.2263841892473239,1,1,4,20,1
5,learned,0.6381170898857246,0.38886753679544417,1,1,4,20,1
6,learned,0.2385544429373272,0.052357568097554805,1,1,4,20,1
7,learned,0.57241213625703,0.41622796206365287,1,1,4,20,1
8,learned,0.20535078489111835,0.07930715645731191,1,1,4,20,1
1,learned,0.8407024658319497,0.7653317527041581,1,1,4,21,1
2,learned,0.3954225018112456,-0.046516341586184194,1,1,4,21,1
3,learned,0.34836414518894643,-0.18061686467814986,1,1,4,21,1
4,learned,0.37837272454928617,0.2481592858236879,1,1,4,21,1
5,learned,0.6360552722970944,0.390262307809605,1,1,4,21,1
6,learned,0.2535233107053574,0.05425403162903479,1,1,4,21,1
7,learned,0.5799804605060476,0.41897879494676116,1,1,4,21,1
8,learned,0.22341487813358957,0.0070911665449576305,1,1,4,21,1
1,learned,0.9630150222514062,0.8285608971630785,1,1,4,22,1
2,learned,0.331564512728316,-0.05595593929360773,1,1,4,22,1
3,learned,0.3613391563592726,-0.18398734494194482,1,1,4,22,1
4,learned,0.3782288750465044,0.24516404167157752,1,1,4,22,1
5,learned,0.5886533409691599,0.3830588955016227,1,1,4,22,1
6,learned,0.30012248095825655,0.0006899582760994255,1,1,4,22,1
7,learned,0.6208006453542805,0.43206566773274946,1,1,4,22,1
8,learned,0.21857050593732963,0.1113308582184573,1,1,4,22,1
1,learned,0.9576238239133925,0.8679846569433824,1,1,4,23,1
2,learned,0.3350372509015259,-0.04727441989700616,1,1,4,23,1
3,learned,0.3439536043786583,-0.11016086369971173,1,1,4,23,1
4,learned,0.3921831929815956,0.22297679754723687,1,1,4,23,1
5,learned,0.5284665897106793,0.35754409083533456,1,1,4,23,1
6,learned,0.2966256771201065,0.11742378845819822,1,1,4,23,1
7,learned,0.5779437630533734,0.40524136163514657,1,1,4,23,1
8,learned,0.22238641627309286,0.04984169580061726,1,1,4,23,1
1,learned,0.9237375857353256,0.8066962534568229,1,1,4,24,1
2,learned,0.3256271799597892,-0.047047299364421716,1,1,4,24,1
3,learned,0.31517472450759176,-0.1254844111852985,1,1,4,24,1
4,learned,0.4295839130780473,0.2632152623420851,1,1,4,24,1
5,learned,0.5252254131409834,0.3834579282379148,1,1,4,24,1
6,learned,0.34236971656419934,0.08411433838213309,1,1,4,24,1
7,learned,0.6096383525333938,0.3975246946190846,1,1,4,24,1
8,learned,0.2246945017705857,0.06857230964524826,1,1,4,24,1
1,learned,0.9714959997812247,0.8333283596717305,1,1,4,25,1
2,learned,0.3200777927393382,-0.08151006067408888,1,1,4,25,1
3,learned,0.33321586876854437,-0.11154934792320495,1,1,4,25,1
4,learned,0.3571484116545822,0.24236146465950417,1,1,4,25,1
5,learned,0.5301713234818346,0.35171744962610213,1,1,4,25,1
6,learned,0.3674485554969791,0.08035641169052986,1,1,4,25,1
7,learned,0.5942567611212715,0.41569592342295847,1,1,4,25,1
8,learned,0.20617757489688615,0.08362737160651236,1,1,4,25,1
1,learned,0.0,0.0,1,2,4,0,1
2,learned,0.0,0.0,1,2,4,0,1
3,learned,0.0,0.0,1,2,4,0,1
4,learned,0.0,0.0,1,2,4,0,1
5,learned,0.0,0.0,1,2,4,0,1
6,learned,0.0,0.0,1,2,4,0,1
7,learned,0.0,0.0,1,2,4,0,1
8,learned,0.0,0.0,1,2,4,0,1
1,learned,0.08229372421931852,0.05660321844357584,1,2,4,1,1
2,learned,0.06682423426535478,0.01399875865836274,1,2,4,1,1
3,learned,0.07672289920435034,-0.014051505391475781,1,2,4,1,1
4,learned,0.07776652489526704,0.02399098555726796,1,2,4,1,1
5,learned,0.06552322454714674,-0.00732948293332298,1,2,4,1,1
6,learned,0.083162125449144,0.046503032271576455,1,2,4,1,1
7,learned,0.09450836610214496,-0.05668010632271074,1,2,4,1,1
8,learned,0.0599116619272686,0.039305093399760765,1,2,4,1,1
1,learned,0.12377662690948565,0.0994761028674786,1,2,4,2,1
2,learned,0.11491176145529003,-0.007626474063503509,1,2,4,2,1
3,learned,0.11507783202025193,-0.035067736519625185,1,2,4,2,1
4,learned,0.14326528387366125,0.02528423734677029,1,2,4,2,1
5,learned,0.07861499638635724,0.003823612628173663,1,2,4,2,1
6,learned,0.1293990702002049,0.08705680912155579,1,2,4,2,1
7,learned,0.11750762892535713,-0.023473829311562555,1,2,4,2,1
8,learned,0.108620143736318,0.08601220968286748,1,2,4,2,1
1,learned,0.15205041125186358,0.1451642052961402,1,2,4,3,1
2,learned,0.15016263275638875,-0.015852365784131496,1,2,4,3,1
3,learned,0.11625534823229698,-0.022050897243521557,1,2,4,3,1
4,learned,0.1306419646894217,0.03126763005529093,1,2,4,3,1
5,learned,0.14529401780098555,-0.02490525211468994,1,2,4,3,1
6,learned,0.17530422227589215,0.057384949687317735,1,2,4,3,1
7,learned,0.1454016681262098,-0.00395233912659939,1,2,4,3,1
8,learned,0.11089348061572232,0.052035556353449613,1,2,4,3,1
1,learned,0.2159955485064874,0.2159955485064874,1,2,4,4,1
2,learned,0.15493802484758362,-0.023313825270644316,1,2,4,4,1
3,learned,0.12947110875864248,0.027931358336964057,1,2,4,4,1
4,learned,0.1607627131184686,-0.02642848528631915,1,2,4,4,1
5,learned,0.13022405167231713,-0.022415590724013335,1,2,4,4,1
6,learned,0.16763212356513718,0.07492261622625641,1,2,4,4,1
7,learned,0.18555319734069892,0.006551162663808632,1,2,4,4,1
8,learned,0.1458887240001181,0.047305481857886175,1,2,4,4,1
1,learned,0.23434533908963118,0.20612345353564143,1,2,4,5,1
2,learned,0.14468388940686125,-0.015033943977241976,1,2,4,5,1
3,learned,0.17995048404792374,0.08824029861632998,1,2,4,5,1
4,learned,0.1765051735906063,-0.03160370680703588,1,2,4,5,1
5,learned,0.20534662764764902,-0.08615080494683364,1,2,4,5,1
6,learned,0.15034614739240815,0.10940808536108809,1,2,4,5,1
7,learned,0.20980871711395196,0.028177496473030264,1,2,4,5,1
8,learned,0.19496759542678987,0.10736546031550422,1,2,4,5,1
1,learned,0.3021560834708751,0.27550093681426224,1,2,4,6,1
2,learned,0.1745777198040075,-0.0025919628434897257,1,2,4,6,1
3,learned,0.19720951615501908,0.07839213463126408,1,2,4,6,1
4,learned,0.17004283797485567,-0.02491036928856316,1,2,4,6,1
5,learned,0.13703179000573595,-0.06913985483973999,1,2,4,6,1
6,learned,0.19436449858263727,0.12395826393557165,1,2,4,6,1
7,learned,0.240689565030521,0.03742792481538712,1,2,4,6,1
8,learned,0.17926677041240308,0.11721348685553236,1,2,4,6,1
1,learned,0.3418421349556393,0.2815674125467681,1,2,4,7,1
2,learned,0.1699251891658004,-0.025827381140930507,1,2,4,7,1
3,learned,0.20748115972405806,0.04882685824068106,1,2,4,7,1
4,learned,0.18548247099704096,-0.018890409472826428,1,2,4,7,1
5,learned,0.1518914049397071,0.013863553162324058,1,2,4,7,1
6,learned,0.25836431696988155,0.17260017306909128,1,2,4,7,1
7,learned,0.245266371192841,0.09005280225477218,1,2,4,7,1
8,learned,0.15320177301931817,0.0863495908795545,1,2,4,7,1
1,learned,0.3981186907844001,0.3461383460122974,1,2,4,8,1
2,learned,0.14228146886969312,-0.058823679849301404,1,2,4,8,1
3,learned,0.18798504497658636,0.03804575495126131,1,2,4,8,1
4,learned,0.20022768947581826,-0.007915352157519522,1,2,4,8,1
5,learned,0.14764938729240387,-0.05188997199239362,1,2,4,8,1
6,learned,0.2805053849469584,0.18202101231336343,1,2,4,8,1
7,learned,0.2339716730034326,0.0033667422637223277,1,2,4,8,1
8,learned,0.10678586308579963,0.05384674538487261,1,2,4,8,1
1,learned,0.38959936478001733,0.36621820328548227,1,2,4,9,1
2,learned,0.14932298205008418,-0.019499971219670294,1,2,4,9,1
3,learned,0.20714686739689675,0.04812464264819569,1,2,4,9,1
4,learned,0.17398660222172874,-0.06387050316481337,1,2,4,9,1
5,learned,0.1687187528449005,0.003995147122021585,1,2,4,9,1
6,learned,0.31984448676617555,0.23508871583945268,1,2,4,9,1
7,learned,0.30189005410363967,0.019231104741685046,1,2,4,9,1
8,learned,0.22409920648075765,0.1317966190995078,1,2,4,9,1
1,learned,0.34452974960267024,0.2877997631892082,1,2,4,10,1
2,learned,0.14096337803631215,-0.0214991321616212,1,2,4,10,1
3,learned,0.21205759080790487,0.022533195078079507,1,2,4,10,1
4,learned,0.17324617015996002,-0.08137781172789585,1,2,4,10,1
5,learned,0.1641172400512402,-0.038149897285928235,1,2,4,10,1
6,learned,0.26418144076860944,0.20877516890908726,1,2,4,10,1
7,learned,0.3464107101310648,-0.01768162265422682,1,2,4,10,1
8,learned,0.16722455598513425,0.057384275218211545,1,2,4,10,1
1,learned,0.4017119602037073,0.359272977528927,1,2,4,11,1
2,learned,0.1507109412577542,-0.086172393053203,1,2,4,11,1
3,learned,0.18924155055590802,0.051256971560177125,1,2,4,11,1
4,learned,0.19845186331435277,-0.09142788574895439,1,2,4,11,1
5,learned,0.15072854452232498,-0.024792565254882,1,2,4,11,1
6,learned,0.3047645806557601,0.28789739194088265,1,2,4,11,1
7,learned,0.34110158024234927,0.012440919146613619,1,2,4,11,1
8,learned,0.1607517181104262,0.08477847993042942,1,2,4,11,1
1,learned,0.4828456341178169,0.4502182213219964,1,2,4,12,1
2,learned,0.14861561856781236,-0.04784910993516848,1,2,4,12,1
3,learned,0.2004758997826005,0.037823479263957085,1,2,4,12,1
4,learned,0.23421745734545407,-0.06623987933183599,1,2,4,12,1
5,learned,0.17905443892578612,-0.005475842927765262,1,2,4,12,1
6,learned,0.32501323516931724,0.2873568870044746,1,2,4,12,1
7,learned,0.3172289723936671,-0.011786906841953229,1,2,4,12,1
8,learned,0.19863923703245728,0.11148152818116214,1,2,4,12,1
1,learned,0.551507880957657,0.508331221875252,1,2,4,13,1
2,learned,0.12464582059826682,-0.05032082590275879,1,2,4,13,1
3,learned,0.2236789309078689,0.01815914869178989,1,2,4,13,1
4,learned,0.2908101058958522,-0.1040414828399615,1,2,4,13,1
5,learned,0.18234017452255388,0.02706867117579717,1,2,4,13,1
6,learned,0.37387768426452667,0.2694021908001493,1,2,4,13,1
7,learned,0.2719139880337056,0.004064686537207984,1,2,4,13,1
8,learned,0.1838050544616836,0.07143429966273288,1,2,4,13,1
1,learned,0.5769093972110994,0.5721596417395868,1,2,4,14,1
2,learned,0.128570365994558,0.015284460720083853,1,2,4,14,1
3,learned,0.22858672726445067,-0.015580991920548626,1,2,4,14,1
4,learned,0.24960365592039596,-0.03955551607743871,1,2,4,14,1
5,learned,0.13496950617628015,0.038966677551298144,1,2,4,14,1
6,learned,0.34650772187311446,0.22105569991321272,1,2,4,14,1
7,learned,0.2805841821310211,0.03405337800643987,1,2,4,14,1
8,learned,0.1743551450900454,0.07031825866482351,1,2,4,14,1
1,learned,0.5969740448738858,0.5877980755380918,1,2,4,15,1
2,learned,0.17204715743301283,-0.0023387571039898275,1,2,4,15,1
3,learned,0.22768424235137846,-0.020717329686062033,1,2,4,15,1
4,learned,0.265117916522646,-0.047310153545122566,1,2,4,15,1
5,learned,0.16374201936171717,0.025833981023032936,1,2,4,15,1
6,learned,0.34737664961724646,0.16971145355107592,1,2,4,15,1
7,learned,0.2538451864047151,0.05736964435424244,1,2,4,15,1
8,learned,0.19188047343815606,0.13455724712242068,1,2,4,15,1
1,learned,0.6209141546504869,0.6015482832670529,1,2,4,16,1
2,learned,0.18548756538260258,0.05508353334808723,1,2,4,16,1
3,learned,0.25855273855801014,0.02108088861730642,1,2,4,16,1
4,learned,0.33465037958477956,5.0215655925792135e-5,1,2,4,16,1
5,learned,0.14570341431327552,0.04510246495331666,1,2,4,16,1
6,learned,0.3454605162297699,0.20797126208153544,1,2,4,16,1
7,learned,0.24916617671303534,0.06737121797278767,1,2,4,16,1
8,learned,0.22166149462779344,0.10860992809874766,1,2,4,16,1
1,learned,0.6431672499438772,0.5936433509641661,1,2,4,17,1
2,learned,0.20545943057602534,0.03265046066806965,1,2,4,17,1
3,learned,0.23732767187124426,0.04630321125016372,1,2,4,17,1
4,learned,0.3464772763326867,0.0003200106518370244,1,2,4,17,1
5,learned,0.1599989809740638,0.08651243171180772,1,2,4,17,1
6,learned,0.34450774995658984,0.1541133271923364,1,2,4,17,1
7,learned,0.23942594090794223,0.0849059034212569,1,2,4,17,1
8,learned,0.24909699124971574,0.1499212695240773,1,2,4,17,1
1,learned,0.7077088641744459,0.6910330810547407,1,2,4,18,1
2,learned,0.16630603446140174,0.014404768731645243,1,2,4,18,1
3,learned,0.21618308474142994,0.009457627704586385,1,2,4,18,1
4,learned,0.39891928943001104,0.03149454798311953,1,2,4,18,1
5,learned,0.20066824385456977,0.06201186804878905,1,2,4,18,1
6,learned,0.36471595891831593,0.17967315689204255,1,2,4,18,1
7,learned,0.3208831252339177,0.00983720061484708,1,2,4,18,1
8,learned,0.2720855353130802,0.19199234407617527,1,2,4,18,1
1,learned,0.7713185352458092,0.7423708709233787,1,2,4,19,1
2,learned,0.22583394563434278,-0.01593886322562381,1,2,4,19,1
3,learned,0.2506727845823748,-0.05160343629586785,1,2,4,19,1
4,learned,0.4291145081534662,0.05789355305608712,1,2,4,19,1
5,learned,0.26491294499227525,0.07027915848259332,1,2,4,19,1
6,learned,0.37030108887082513,0.19137460763043662,1,2,4,19,1
7,learned,0.29625704472697434,0.029708463977696983,1,2,4,19,1
8,learned,0.19042668884016223,0.153893656180565,1,2,4,19,1
1,learned,0.7938801675879602,0.7836860021327181,1,2,4,20,1
2,learned,0.22876017710297375,0.0068721938991759685,1,2,4,20,1
3,learned,0.27274871645081994,-0.0160467710367731,1,2,4,20,1
4,learned,0.44505271745122255,0.05918932458885674,1,2,4,20,1
5,learned,0.24188606937307633,0.036662065578836694,1,2,4,20,1
6,learned,0.3695081748890441,0.19931549875854476,1,2,4,20,1
7,learned,0.28457508297212253,0.04115370447751371,1,2,4,20,1
8,learned,0.2503690351401714,0.16434846460474078,1,2,4,20,1
1,learned,0.8402540803624845,0.8064912408323971,1,2,4,21,1
2,learned,0.24958651066736331,0.028229744142792904,1,2,4,21,1
3,learned,0.27290076232956495,-0.0172076038382058,1,2,4,21,1
4,learned,0.4789870109173321,0.04042449673667571,1,2,4,21,1
5,learned,0.2638270088186039,-0.005832262905583134,1,2,4,21,1
6,learned,0.35789922652387246,0.19894227189680752,1,2,4,21,1
7,learned,0.29962195514528456,0.0059013412852560315,1,2,4,21,1
8,learned,0.248570159712736,0.17439148170479646,1,2,4,21,1
1,learned,0.8715725143994035,0.86793201372051,1,2,4,22,1
2,learned,0.24858324004934185,0.03648832059114755,1,2,4,22,1
3,learned,0.2893874956111788,-0.04388266919948146,1,2,4,22,1
4,learned,0.4782453788983489,0.03816021524558795,1,2,4,22,1
5,learned,0.2460170778185357,0.003893310224361464,1,2,4,22,1
6,learned,0.331732378246494,0.20644704775157025,1,2,4,22,1
7,learned,0.2827729985385847,0.03677997747211448,1,2,4,22,1
8,learned,0.25767711303696494,0.1444000094871281,1,2,4,22,1
1,learned,0.8578544257401187,0.8282043067557345,1,2,4,23,1
2,learned,0.23837726583407365,0.10073349808263592,1,2,4,23,1
3,learned,0.281783876745508,-0.06699398820641927,1,2,4,23,1
4,learned,0.44668075066998375,0.054434299758385596,1,2,4,23,1
5,learned,0.32786318606717957,-0.034497645051805366,1,2,4,23,1
6,learned,0.31288698490849287,0.17025610883275427,1,2,4,23,1
7,learned,0.2898773011153851,0.06090399389050961,1,2,4,23,1
8,learned,0.2102449444682496,0.10612220774372709,1,2,4,23,1
1,learned,0.829736627174883,0.8121611241089655,1,2,4,24,1
2,learned,0.21472422040207878,0.09095090632362617,1,2,4,24,1
3,learned,0.30776578017476997,-0.04795973359231133,1,2,4,24,1
4,learned,0.4610058562232534,0.04358174621280626,1,2,4,24,1
5,learned,0.328969325693964,-0.022083612371512906,1,2,4,24,1
6,learned,0.32016860439649936,0.14704838945475307,1,2,4,24,1
7,learned,0.2877447030817486,0.05740877132150443,1,2,4,24,1
8,learned,0.24420975043641796,0.16279471714677968,1,2,4,24,1
1,learned,0.8367901802968126,0.8014089363293159,1,2,4,25,1
2,learned,0.2343701652201805,0.059766906427242375,1,2,4,25,1
3,learned,0.28114290698067756,-0.0503519934677813,1,2,4,25,1
4,learned,0.45279250767328294,0.09579557727289634,1,2,4,25,1
5,learned,0.2881059248297214,0.016894215309075394,1,2,4,25,1
6,learned,0.3755640756317841,0.1637455952649678,1,2,4,25,1
7,learned,0.3246773196068763,0.04478696964553287,1,2,4,25,1
8,learned,0.2476165516959114,0.18333796231611205,1,2,4,25,1
1,learned,0.0,0.0,1,1,4,0,2
2,learned,0.0,0.0,1,1,4,0,2
3,learned,0.0,0.0,1,1,4,0,2
4,learned,0.0,0.0,1,1,4,0,2
5,learned,0.0,0.0,1,1,4,0,2
6,learned,0.0,0.0,1,1,4,0,2
7,learned,0.0,0.0,1,1,4,0,2
8,learned,0.0,0.0,1,1,4,0,2
1,learned,0.06323051910611095,-0.03016445678823228,1,1,4,1,2
2,learned,0.073060442826121,-0.020425409955626406,1,1,4,1,2
3,learned,0.10339502337828559,0.08570469090091341,1,1,4,1,2
4,learned,0.05804570870132578,-0.018241741460247336,1,1,4,1,2
5,learned,0.09920154939660647,-0.0700895809533415,1,1,4,1,2
6,learned,0.12647022832654123,0.024580070604680877,1,1,4,1,2
7,learned,0.048409649100375124,0.03941382374462257,1,1,4,1,2
8,learned,0.1049904086379081,0.048749409458807014,1,1,4,1,2
1,learned,0.10064115849173202,-0.059368937876958267,1,1,4,2,2
2,learned,0.07434387836289476,-0.038443080952703435,1,1,4,2,2
3,learned,0.08470343264348668,0.04951305544773115,1,1,4,2,2
4,learned,0.10708109723825816,-0.0338279784053173,1,1,4,2,2
5,learned,0.10574493843327225,-0.04881958498447457,1,1,4,2,2
6,learned,0.09610419012542161,0.023499506643431388,1,1,4,2,2
7,learned,0.09177149227151075,0.07236566613321017,1,1,4,2,2
8,learned,0.07112415240609053,0.07112415240609053,1,1,4,2,2
1,learned,0.16647013576858424,-0.07178805809346955,1,1,4,3,2
2,learned,0.12025924472659083,-0.035858452008463965,1,1,4,3,2
3,learned,0.15912474564642476,0.08116776381690646,1,1,4,3,2
4,learned,0.15426769115139544,-0.08142526008978386,1,1,4,3,2
5,learned,0.14424293775107078,-0.09893566402049365,1,1,4,3,2
6,learned,0.12822382440098437,0.01733087875914019,1,1,4,3,2
7,learned,0.09120573363531506,0.06517457222855053,1,1,4,3,2
8,learned,0.1275817180671695,0.06686732784103812,1,1,4,3,2
1,learned,0.23954404510342442,-0.009628498250665168,1,1,4,4,2
2,learned,0.13486173266455534,-0.0163929905843234,1,1,4,4,2
3,learned,0.1772868891587467,0.08622429966955662,1,1,4,4,2
4,learned,0.1775184248855091,-0.07857118726646231,1,1,4,4,2
5,learned,0.1630107539497499,-0.09591959697496323,1,1,4,4,2
6,learned,0.1291114843394732,-0.0003991344210224901,1,1,4,4,2
7,learned,0.09085957853931485,0.07178173607615636,1,1,4,4,2
8,learned,0.13445685251084127,0.09223841392268346,1,1,4,4,2
1,learned,0.27309355264863333,-0.06019012992753284,1,1,4,5,2
2,learned,0.14288577890511728,-0.052906343693628996,1,1,4,5,2
3,learned,0.1699170964100512,0.06809339713785917,1,1,4,5,2
4,learned,0.20230462156745238,-0.13804753488479235,1,1,4,5,2
5,learned,0.13697097747723225,-0.08913254950164759,1,1,4,5,2
6,learned,0.11245061634710585,0.003148326619716986,1,1,4,5,2
7,learned,0.09808796706977284,0.042856474418185145,1,1,4,5,2
8,learned,0.15049456748879342,0.11255807927799082,1,1,4,5,2
1,learned,0.31355280982261247,-0.06090080550236304,1,1,4,6,2
2,learned,0.12017467563106705,-0.051438972202700155,1,1,4,6,2
3,learned,0.16720859347361577,0.047068228611974176,1,1,4,6,2
4,learned,0.22485661864204304,-0.12246284051438822,1,1,4,6,2
5,learned,0.13807413667209778,-0.07699212506059175,1,1,4,6,2
6,learned,0.15745910296361879,-0.026237767158870988,1,1,4,6,2
7,learned,0.10629330072990255,0.0798344985240771,1,1,4,6,2
8,learned,0.16476318548591834,0.10223986223493187,1,1,4,6,2
1,learned,0.34327550143840474,-0.0860446059065321,1,1,4,7,2
2,learned,0.19712159704912718,-0.057032950380818834,1,1,4,7,2
3,learned,0.17901088530788967,0.04749505125776421,1,1,4,7,2
4,learned,0.20154879391643832,-0.16113986353644083,1,1,4,7,2
5,learned,0.1799800082612758,-0.11996948291182581,1,1,4,7,2
6,learned,0.16064238142093662,-0.029978224061168714,1,1,4,7,2
7,learned,0.15172955074296351,0.1100209317110861,1,1,4,7,2
8,learned,0.19313934529539167,0.12641978563739864,1,1,4,7,2
1,learned,0.35365700218514884,-0.14667021057398064,1,1,4,8,2
2,learned,0.22134601509226937,-0.07382462078319735,1,1,4,8,2
3,learned,0.20320863329505442,0.05395904991306257,1,1,4,8,2
