front_position,graph_kind,left_edge_response,nn,output_response,repeat,right_edge_response,source_case,sweep,target_case,total_abs_hidden_response
4.000913341168833,initial,0.32634307001387186,1,-0.07883028721879895,2,-0.09969991517093321,2,16,1,2.3817434295279867
3.943629852710874,initial,0.3354081596308516,1,0.010215456992619193,2,-0.16010495976109337,2,17,1,2.3595975783357233
4.058349080508273,initial,0.3599080812948643,1,0.10926019679256145,2,-0.13752284976500648,2,18,1,2.26611943020428
4.131788774717481,initial,0.3721065256051271,1,0.17238410326168746,2,-0.12306984361139459,2,19,1,2.4239661178714917
4.084315115008423,initial,0.40383672969756623,1,0.09942129093725424,2,-0.12085195751571623,2,20,1,2.3905169883535033
4.21111199295532,initial,0.3726854582217025,1,-0.01389572060387137,2,-0.12606643046471802,2,21,1,2.5420880110968427
4.191489705645297,initial,0.38091464156810073,1,-0.06586689881418584,2,-0.13037202165422634,2,22,1,2.492297397455884
4.205378752000485,initial,0.44487355498926096,1,-0.1486765551329071,2,-0.1652293884403331,2,23,1,2.564500208981348
4.063469515145887,initial,0.44331271313009235,1,-0.1455454765681727,2,-0.1532829853108082,2,24,1,2.544119555700692
3.97868049862967,initial,0.4287177533017712,1,-0.13895611303165825,2,-0.20528192031340312,2,25,1,2.456575700091776
0.0,initial,0.0,1,0.0,1,0.0,2,0,3,0.0
4.510729285919697,initial,-0.04446911940569857,1,0.06373041051092088,1,-0.04372811321250246,2,1,3,0.67568865513541
4.2741994253167395,initial,0.002287208989069957,1,0.004988539042400486,1,-0.0807161364730424,2,2,3,0.8734372640727107
4.601815395509248,initial,0.02095070532769478,1,0.043917991930078615,1,-0.04946329249889206,2,3,3,1.1089208332567568
4.399386600217004,initial,0.0188169065156093,1,-0.010282368184821755,1,0.004197520909849775,2,4,3,1.2254757609436693
4.507538629295428,initial,0.052955291446328434,1,0.03869848102494178,1,0.03877625880045674,2,5,3,1.432941299483263
4.46448276849362,initial,0.025046858302606265,1,0.14869164551419267,1,0.007257931476041063,2,6,3,1.4398816199275564
4.318255534789368,initial,0.01761015198813068,1,0.15757692334357998,1,0.03004782041995467,2,7,3,1.675227978741026
4.294935059803129,initial,-0.05992398851715171,1,-0.14265100713158052,1,0.03329255903030662,2,8,3,1.7410944403311042
4.180941092766588,initial,-0.03502212770272108,1,0.11549958174080288,1,-0.010587409103821097,2,9,3,1.9093035913563496
4.2445149535903575,initial,-0.04536856081537659,1,0.13487406173102734,1,0.02069404637913798,2,10,3,2.096246729367911
4.224988146719652,initial,-0.02736687744816877,1,0.07013346838516998,1,-0.015410522120437947,2,11,3,2.1869090529230952
4.194598731617377,initial,-0.01880583513731146,1,-0.012195504272654922,1,-0.07745622274187354,2,12,3,2.267987477275903
4.201795487156669,initial,-0.016559416359524695,1,0.08516140832604957,1,-0.06557152519230866,2,13,3,2.16904543574962
4.218665016154071,initial,-0.041519105922328756,1,0.1243318841281198,1,0.045271492364133,2,14,3,2.2704613484371476
4.278863579390045,initial,-0.05941402828204263,1,-0.030715358773591106,1,0.04430005069415921,2,15,3,2.2038812780254493
4.359572113555175,initial,-0.18919202059512363,1,0.1359439362504018,1,0.11657604404686822,2,16,3,2.257721717883533
4.3660034281073745,initial,-0.14160805505295823,1,-0.0268949705626369,1,0.07790837441293134,2,17,3,2.25206847875062
4.314275031430916,initial,-0.15708482186339146,1,0.1228499921178603,1,0.13088238293496574,2,18,3,2.34789015416028
4.2560620834080325,initial,-0.16299056616975277,1,-0.023968428544304032,1,0.1394373594364326,2,19,3,2.4846457005040925
4.331837365108711,initial,-0.1997545967489535,1,0.05118116259955041,1,0.14945134019237832,2,20,3,2.644926638290553
